"";"page";"density";"ncontributors";"nanon";"nedits";"transitivity";"nadmins";"nbots";"centralization";"mean_betweenness_admin";"mean_degree_centrality_admins";"mean_betweenness";"mean_degree_centrality";"sd_betweenness";"sd_degree_centrality";"sd_betweenness_admin";"sd_degree_centrality_admins";"max_discussion_depth";"mean_discussion_depth";"sd_discussion_depth";"degree_assortativity";"nquar1";"nquar2";"nquar3";"nquar4";"mean_degree_anon";"mean_degree_inscrit";"mean_indegree_admin";"mean_outdegree_admin";"mean_indegree_anon";"mean_outdegree_anon";"mean_indegree_inscrit";"mean_outdegree_inscrit";"mean_degree_quar1";"mean_indegree_quar1";"mean_outdegree_quar1";"mean_degree_quar2";"mean_indegree_quar2";"mean_outdegree_quar2";"mean_degree_quar3";"mean_indegree_quar3";"mean_outdegree_quar3";"mean_degree_quar4";"mean_indegree_quar4";"mean_outdegree_quar4";"ninitialized";"nresponded";"sd_degree_anon";"sd_degree_inscrit";"sd_indegree_admin";"sd_outdegree_admin";"sd_indegree_anon";"sd_outdegree_anon";"sd_indegree_inscrit";"sd_outdegree_inscrit";"sd_degree_quar1";"sd_indegree_quar1";"sd_outdegree_quar1";"sd_degree_quar2";"sd_indegree_quar2";"sd_outdegree_quar2";"sd_degree_quar3";"sd_indegree_quar3";"sd_outdegree_quar3";"sd_degree_quar4";"sd_indegree_quar4";"sd_outdegree_quar4";"iscontroversial";"isfeatured"
"11";"Biafra";"0.00544596912521441";"265";"80";"381";"0.016551724137931";"15";"3";"0.116204660238751";"200.333333333333";"2.53333333333333";"344.773399014778";"3.44827586206897";"504.054728098334";"5.73775359522897";"297.316490020475";"3.18179344455443";"35";"7.48556430446194";"8.33053523959241";"0.520019395013091";"50";"34";"38";"80";"4.4375";"1.53846153846154";"1.46666666666667";"1.06666666666667";"2.025";"2.4125";"0.971153846153846";"0.567307692307692";"2.9";"1.46";"1.44";"5.20588235294118";"2.35294117647059";"2.85294117647059";"2.42105263157895";"1.21052631578947";"1.21052631578947";"1.875";"1.1375";"0.7375";"63";"318";"8.45066659044035";"0.974660278610205";"1.35576371027375";"1.86955558762988";"3.821905548979";"4.64347575514373";"0.491811211100056";"0.693442559998969";"2.38404560975409";"1.12866184086307";"1.32726510278136";"12.5837302648968";"5.66692879754413";"6.9331542209142";"2.61628557565325";"1.16614158745474";"1.52737001900798";"1.7744672939266";"0.791469551298666";"1.08783550040866";"0";"0"
"12";"Bill_Clinton";"0.00102913502817325";"1219";"407";"1528";"0.0131640808650682";"55";"1";"0.0215665536924243";"139.4";"1.01818181818182";"2678.72303595206";"3.44607190412783";"5724.25823887834";"5.30051141081276";"1033.81806910114";"0.134839972492648";"71";"6.69895287958115";"11.8241735209239";"0.192845414888096";"171";"140";"184";"255";"2.70761670761671";"1.10452961672474";"1";"0.0181818181818182";"1.20884520884521";"1.4987714987715";"1.02090592334495";"0.0836236933797909";"2.01754385964912";"1.16959064327485";"0.847953216374269";"1.98571428571429";"1.07857142857143";"0.907142857142857";"2.65217391304348";"1.16304347826087";"1.48913043478261";"1.43137254901961";"1.08235294117647";"0.349019607843137";"469";"1059";"5.56471253405917";"0.965966510260556";"0";"0.134839972492648";"2.17194843245001";"3.62454324819051";"0.312191467048122";"0.797708762948993";"3.99333810564623";"1.80209334377458";"2.29839686281001";"3.41807660645051";"1.45467669103371";"2.09794839342139";"6.04163113105123";"2.03937831474879";"4.31921508052743";"2.91111704323288";"1.15913113712485";"1.80979101645358";"0";"0"
"13";"Black_supremacy";"0.00582104728012201";"281";"71";"458";"0.0105745505816003";"8";"3";"0.392002551020408";"0";"1";"317.644295302013";"5.26174496644295";"1081.67318509387";"20.2339011659635";"0";"0";"22";"3.85589519650655";"4.67323705815184";"0.509287425279562";"40";"29";"36";"44";"1.2112676056338";"1";"1";"0";"0.802816901408451";"0.408450704225352";"1";"0";"1.1";"0.9";"0.2";"1.13793103448276";"0.862068965517241";"0.275862068965517";"1.19444444444444";"0.861111111111111";"0.333333333333333";"1";"0.977272727272727";"0.0227272727272727";"132";"326";"0.80915287197249";"0";"0";"0";"0.400703606524436";"1.03616690311293";"0";"0";"0.378932373372537";"0.3038218101251";"0.6076436202502";"0.742781352708207";"0.350931203171798";"0.95978240555339";"0.855885320904432";"0.350736187206101";"1.04197614450346";"0";"0.150755672288882";"0.150755672288882";"0";"0"
"14";"Brian_Williams";"0.0044043675622623";"286";"110";"359";"0.00867052023121387";"8";"3";"0.0378331794398276";"38";"2.625";"1565.72";"2.92";"2328.4212389284";"2.67808567023963";"65.6679961190055";"3.81491434092188";"61";"10.849582172702";"13.7728862289765";"0.189009902767857";"55";"34";"53";"83";"2.50909090909091";"1.82692307692308";"1.5";"1.125";"1.16363636363636";"1.34545454545455";"1.125";"0.701923076923077";"2.36363636363636";"1.16363636363636";"1.2";"2";"1";"1";"2.24528301886792";"1.16981132075472";"1.07547169811321";"2.08433734939759";"1.20481927710843";"0.879518072289157";"61";"298";"1.55478223228363";"1.5356116247237";"1.8516401995451";"2.03100960115899";"0.795944683976191";"0.817653429603553";"0.692364739164868";"0.964212115529633";"1.44483289260111";"0.764093177458341";"0.779363462966675";"1.07308673997732";"0.603022689155527";"0.603022689155527";"1.54304469721091";"0.699885953803128";"0.937448595591197";"2.09648264828584";"0.946869503778022";"1.25326491040203";"0";"0"
"15";"Britney_Spears";"0.00120125191903608";"1147";"444";"1579";"0.0132676902536716";"34";"2";"0.0826404307874114";"0";"1";"2659.41863905326";"3.97485207100592";"8647.78594962394";"9.83949505518691";"0";"0";"40";"5.52438252058265";"7.69992557010418";"0.286936567247477";"144";"187";"195";"149";"1.92342342342342";"1.03076923076923";"1";"0";"1.07432432432432";"0.849099099099099";"1.00512820512821";"0.0256410256410256";"1.40277777777778";"0.958333333333333";"0.444444444444444";"1.77540106951872";"1.06417112299465";"0.711229946524064";"1.85641025641026";"1.13333333333333";"0.723076923076923";"1.30872483221477";"1.01342281879195";"0.295302013422819";"472";"1107";"3.00616236778417";"0.42966892442366";"0";"0";"1.14870355551766";"2.02851547518046";"0.160457975274637";"0.294903399103955";"1.15461642251402";"0.440517813551216";"0.937022346590986";"2.6605105469696";"0.901700742277615";"1.97892989589369";"3.55369670106964";"1.40788159452151";"2.23496829222435";"1.06478857728266";"0.402468349959382";"0.817902357423979";"0";"0"
"16";"Bumfights";"0.0107194392908679";"99";"45";"104";"0.032967032967033";"2";"0";"0.0870991253644315";"0";"1";"39.4";"2.3625";"46.8432884294653";"2.06994007129051";"0";"0";"26";"5.875";"6.61960533244102";"0.706284614753397";"20";"19";"19";"22";"2.57777777777778";"1.45454545454545";"0.5";"0.5";"1.15555555555556";"1.42222222222222";"0.939393939393939";"0.515151515151515";"2.9";"1.45";"1.45";"2.26315789473684";"0.894736842105263";"1.36842105263158";"1.68421052631579";"0.894736842105263";"0.789473684210526";"1.5";"0.954545454545455";"0.545454545454545";"19";"85";"2.64135716569488";"0.794154782257098";"0.707106781186548";"0.707106781186548";"1.31348868485896";"1.38971692488547";"0.428616519994413";"0.618527087180309";"3.86482109615221";"1.8202082009311";"2.06410424053377";"0.991189255566704";"0.65783625471062";"0.597264720370147";"0.749268649265355";"0.458831467741124";"0.535303379031311";"0.912870929175277";"0.485727017913082";"0.670981706320262";"0";"0"
"17";"Camilla,_Duchess_of_Cornwall";"0.00355570821565784";"397";"139";"559";"0.0230769230769231";"19";"5";"0.087573972043669";"144.259649122807";"1.26315789473684";"820.249146757679";"3.46075085324232";"2107.29576747621";"5.54088126453846";"512.083716581112";"0.452413928358864";"55";"8.27728085867621";"10.4802272837561";"0.318416120796273";"75";"57";"48";"113";"3.38129496402878";"1.88461538461538";"0.947368421052632";"0.315789473684211";"1.53237410071942";"1.84892086330935";"1.22307692307692";"0.661538461538462";"2.42666666666667";"1.24";"1.18666666666667";"4";"1.91228070175439";"2.08771929824561";"2.41666666666667";"1.16666666666667";"1.25";"1.94690265486726";"1.21238938053097";"0.734513274336283";"104";"455";"6.85924287393806";"2.55978019703369";"0.229415733870562";"0.582392725357819";"3.28214793198605";"3.60336732424022";"0.982524707189861";"1.63087386169894";"2.08062707110357";"0.819360330594148";"1.37244438998584";"10.273057689204";"4.92181986433294";"5.36616616853885";"2.73537374110853";"1.29373832951189";"1.52287522015765";"2.65532049439221";"1.01287539278768";"1.706174182591";"0";"0"
"18";"Celtic_languages";"0.0366666666666667";"25";"2";"22";"0";"3";"1";"0.00520833333333333";"12.6666666666667";"1.66666666666667";"14.8181818181818";"1.86363636363636";"13.2220463931462";"0.351250086657104";"13.5769412362775";"0.577350269189626";"11";"3.90909090909091";"3.3081298257056";"NaN";"1";"1";"2";"18";"2";"1.6875";"1";"0.666666666666667";"1";"1";"0.8125";"0.875";"2";"1";"1";"2";"1";"1";"1.5";"1";"0.5";"1.72222222222222";"0.833333333333333";"0.888888888888889";"3";"19";"0";"0.478713553878169";"0";"0.577350269189626";"0";"0";"0.403112887414928";"0.341565025531987";NA;NA;NA;NA;NA;NA;"0.707106781186548";"0";"0.707106781186548";"0.460888598962477";"0.383482494423685";"0.323380833381777";"0";"0"
"19";"Chris_Christie";"0.00477128928534384";"311";"99";"460";"0.0168711656441718";"4";"3";"0.263818938605619";"0";"1";"888.943925233645";"3.84579439252336";"1854.1775066707";"11.5449542288101";"0";"0";"62";"8.64130434782609";"12.6309968364987";"0.53477248100893";"47";"29";"54";"84";"2.78787878787879";"1.35185185185185";"1";"0";"1.19191919191919";"1.5959595959596";"1.02777777777778";"0.324074074074074";"2.08510638297872";"1.04255319148936";"1.04255319148936";"2.27586206896552";"1.06896551724138";"1.20689655172414";"2.42592592592593";"1.11111111111111";"1.31481481481481";"1.60714285714286";"1.14285714285714";"0.464285714285714";"97";"363";"3.18245421684281";"1.47448590638479";"0";"0";"1.58227921164613";"1.64080114776719";"0.519855000152735";"1.1007958353379";"1.69179332731563";"0.806426546117544";"1.02060184308532";"1.46132405040619";"0.752663578934299";"0.818505185637975";"3.11782369581461";"1.43627750861768";"1.87157560576063";"2.70215379130724";"1.20383781022273";"1.55576215058442";"0";"0"
"20";"Christopher_Columbus";"0.00729688964983083";"222";"61";"358";"0.0760425183973835";"21";"0";"0.13812166008067";"36.1700680272109";"1.0952380952381";"794.267515923567";"4.14649681528662";"1375.4934924365";"6.30202987915372";"116.272337060039";"0.300792603759119";"31";"6.31284916201117";"7.11036661700116";"0.374473408328284";"41";"17";"30";"69";"3.01639344262295";"1.97333333333333";"0.904761904761905";"0.19047619047619";"1.36065573770492";"1.65573770491803";"1.21333333333333";"0.76";"2.85365853658537";"1.48780487804878";"1.36585365853659";"2.70588235294118";"1.23529411764706";"1.47058823529412";"2.66666666666667";"1.2";"1.46666666666667";"1.6231884057971";"1.08695652173913";"0.536231884057971";"65";"293";"2.7355182524139";"3.00438118525368";"0.300792603759119";"0.402373908081478";"1.25210205767802";"1.54795828864604";"1.33854835987039";"1.74634753978975";"3.59555959212023";"1.59878002269718";"2.04641268517589";"1.99263349246521";"0.970142500145332";"1.06757008311068";"3.13306430735518";"1.29721186422637";"1.94286197236915";"2.00074581149544";"0.950837563210064";"1.15783405984836";"0";"0"
"21";"Conversion_therapy";"0.0076395585556627";"306";"42";"713";"0.0126462219411951";"5";"2";"0.763708680462241";"0";"1";"739.059829059829";"10.5726495726496";"2460.94992668344";"45.2434632808253";"0";"0";"38";"5.05890603085554";"7.47162478256492";"0.423498344833277";"22";"20";"22";"53";"1";"1";"1";"0";"1";"0";"1";"0";"1";"1";"0";"1";"1";"0";"1";"1";"0";"1";"1";"0";"189";"524";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"22";"Digital_rights_management";"0.00156036508717276";"856";"311";"1142";"0.0153452685421995";"34";"6";"0.0569857392018057";"406.973862575333";"1.35294117647059";"3335.51265822785";"3.25949367088608";"9108.04117917987";"5.22268655902106";"2277.84321839097";"1.12498762124305";"34";"6.22679509632224";"6.94224704989035";"0.150536622553478";"190";"126";"134";"182";"3.10932475884244";"1.71174377224199";"0.852941176470588";"0.5";"1.39871382636656";"1.71061093247588";"1.1067615658363";"0.604982206405694";"2.63157894736842";"1.27368421052632";"1.35789473684211";"3.1984126984127";"1.48412698412698";"1.71428571428571";"2.14925373134328";"1.14925373134328";"1";"1.70879120879121";"1.07692307692308";"0.631868131868132";"224";"918";"4.0973173592704";"2.06471309452047";"0.557720085172333";"0.9613752775282";"1.8356325142898";"2.31541467332063";"0.816781910533456";"1.38506449683635";"3.42277659366434";"1.53576139890041";"1.9889418604652";"5.03113480840232";"2.17893231463165";"2.90064032339659";"1.99438106435886";"0.818098498459361";"1.28613192882607";"1.9433495235109";"0.817363626495302";"1.30941167007983";"0";"0"
"23";"Ethnic_group";"0.0199637023593466";"58";"25";"66";"0";"5";"0";"0.0689442905509387";"54.4";"1.4";"88.4583333333333";"2.54166666666667";"85.4320579456137";"1.71300822038908";"84.36112848937";"0.547722557505166";"22";"6.18181818181818";"6.02280050094023";"0.223076669955845";"9";"11";"7";"21";"2.72";"1.61111111111111";"1";"0.4";"1.28";"1.44";"0.833333333333333";"0.777777777777778";"3.33333333333333";"1.66666666666667";"1.66666666666667";"2.81818181818182";"1.27272727272727";"1.54545454545455";"1.71428571428571";"0.714285714285714";"1";"1.47619047619048";"0.857142857142857";"0.619047619047619";"10";"56";"1.96892525674965";"1.03690086251908";"0";"0.547722557505166";"0.890692614392492";"1.12101144805335";"0.618346942400842";"0.73208449814096";"1.73205080756888";"0.866025403784439";"0.866025403784439";"2.48266718744909";"1.00904995821903";"1.50755672288882";"0.487950036474267";"0.487950036474267";"0";"0.813575295780767";"0.478091443733757";"0.669043382464133";"0";"0"
