"";"page";"density";"ncontributors";"nanon";"nedits";"transitivity";"nadmins";"nbots";"centralization";"mean_betweenness_admin";"mean_degree_admins";"mean_betweenness";"mean_degree_centrality";"sd_betweenness";"sd_degree_centrality";"sd_betweenness_admin";"sd_degree_admins";"degree_assortativity";"nquar1";"nquar2";"nquar3";"nquar4";"mean_degree_anon";"mean_degree_inscrit";"mean_indegree_admin";"mean_outdegree_admin";"mean_indegree_anon";"mean_outdegree_anon";"mean_indegree_inscrit";"mean_outdegree_inscrit";"mean_degree_quar1";"mean_indegree_quar1";"mean_outdegree_quar1";"mean_degree_quar2";"mean_indegree_quar2";"mean_outdegree_quar2";"mean_degree_quar3";"mean_indegree_quar3";"mean_outdegree_quar3";"mean_degree_quar4";"mean_indegree_quar4";"mean_outdegree_quar4";"nadded";"ndeleted";"nrestored";"sd_degree_anon";"sd_degree_inscrit";"sd_indegree_admin";"sd_outdegree_admin";"sd_indegree_anon";"sd_outdegree_anon";"sd_indegree_inscrit";"sd_outdegree_inscrit";"sd_degree_quar1";"sd_indegree_quar1";"sd_outdegree_quar1";"sd_degree_quar2";"sd_indegree_quar2";"sd_outdegree_quar2";"sd_degree_quar3";"sd_indegree_quar3";"sd_outdegree_quar3";"sd_degree_quar4";"sd_indegree_quar4";"sd_outdegree_quar4";"iscontroversial";"isfeatured";"istalk_page"
"21";"Christopher_Columbus";"0.058161068044789";"216";"75";"2701";"0.262891114967611";"37";"1";"0.637815035154137";"21.7335672489091";"26.2702702702703";"182.125";"25.0092592592593";"743.786308509433";"44.9855781273149";"82.0601795232254";"57.5893743327364";"-0.171390763674711";"33";"25";"36";"89";"32.6266666666667";"15.7428571428571";"5.91891891891892";"20.3513513513514";"18.3866666666667";"14.24";"9.6";"6.14285714285714";"33.8484848484849";"19.2121212121212";"14.6363636363636";"32.32";"16.44";"15.88";"20.0277777777778";"14.1388888888889";"5.88888888888889";"21.7191011235955";"8.04494382022472";"13.6741573033708";"0";"1692";"1009";"45.2792456881747";"27.6807292954344";"5.58956556838215";"58.8190333028237";"24.9664062580389";"27.9419475418667";"17.3809824441726";"16.1292656097459";"46.2703476943666";"28.6648277246672";"24.6586929167715";"55.2379096877015";"22.6809023923946";"35.9679486950998";"21.8311521993047";"18.2665232875847";"10.9564795643694";"44.1199266370148";"14.6883612802477";"41.4017937909861";"0";"0";1
"22";"Christophobia";"0.180555555555556";"9";"0";"13";"0.576923076923077";"1";"4";"0.2890625";"0";"5";"0.555555555555556";"2.88888888888889";"1.66666666666667";"2.08832734769028";NA;NA;"0.0309358914660946";"0";"1";"0";"7";"NaN";"2.66666666666667";"0";"5";"NaN";"NaN";"1.66666666666667";"1";"NaN";"NaN";"NaN";"3";"1";"2";"NaN";"NaN";"NaN";"2.28571428571429";"0.857142857142857";"1.42857142857143";"0";"10";"3";NA;"1.52752523165195";NA;NA;NA;NA;"1.15470053837925";"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;"1.60356745147455";"1.0690449676497";"1.71824938596845";"0";"0";0
"23";"Conversion_therapy";"0.0296857619577308";"465";"171";"6405";"0.160038909753851";"38";"9";"1.41732777199762";"413.443963270344";"29.5263157894737";"487.410752688172";"27.5483870967742";"3600.08452614643";"96.7299738840472";"2251.87802784825";"101.877705393918";"0.058847568304043";"67";"57";"77";"206";"34.3450292397661";"16.6719576719577";"16.7631578947368";"12.7631578947368";"20.625730994152";"13.719298245614";"6.98412698412698";"9.68783068783069";"32.6865671641791";"18.6567164179104";"14.0298507462687";"42.4561403508772";"24.9473684210526";"17.5087719298246";"20.2597402597403";"12.8701298701299";"7.38961038961039";"20.2233009708738";"9.39320388349515";"10.8300970873786";"0";"4627";"1778";"121.246871233734";"35.6913230244025";"49.6976992292108";"52.8523871002116";"72.9552661802635";"52.5118768815426";"12.8801662596958";"32.2878165226602";"95.2695074997725";"66.840278239362";"35.1753056239027";"177.38125506694";"97.6859803240961";"80.4915973447401";"44.9819854577488";"32.7431594500651";"20.2271026128154";"54.7013946473718";"24.4349959434871";"37.7240981012337";"0";"0";1
"24";"Digital_rights_management";"0.00687706708649117";"573";"324";"2254";"0.0951363107961151";"47";"1";"0.286455022250477";"0";"2.25531914893617";"511.003490401397";"7.8673647469459";"3755.41873706351";"23.915348954087";"0";"2.12099325692697";"-0.203652590549677";"148";"111";"120";"167";"11.9475308641975";"2.63793103448276";"2.14893617021277";"0.106382978723404";"5.07098765432099";"6.87654320987654";"2.52298850574713";"0.114942528735632";"15.0202702702703";"6.00675675675676";"9.01351351351351";"9.10810810810811";"3.99099099099099";"5.11711711711712";"5.125";"3.05833333333333";"2.06666666666667";"3.52095808383234";"2.90419161676647";"0.616766467065868";"0";"1802";"452";"31.052442809074";"4.10426935135976";"2.19662511301804";"0.311660528333906";"12.7487469528076";"24.3501967066895";"4.15829003176864";"0.354175338057813";"42.7707811756512";"17.1898152972635";"33.2768200842296";"17.3647246143917";"7.65090071405202";"14.3259070718616";"7.16616993914034";"3.57464421061635";"6.11752316185679";"6.14173783670867";"5.10873753406627";"3.05715933772157";"0";"0";1
"25";"Ethnic_group";"0.0833333333333333";"12";"4";"11";"0.142857142857143";"4";"0";"0.206611570247934";"0";"1.25";"1.16666666666667";"1.83333333333333";"2.7579087378049";"1.46680440124618";"0";"0.5";"-0.415350960467468";"1";"0";"3";"5";"3";"2";"0.5";"0.75";"1.75";"1.25";"0";"2";"2";"0";"2";"NaN";"NaN";"NaN";"3.33333333333333";"2.33333333333333";"1";"1.4";"0.4";"1";"0";"11";"0";"2.16024689946929";NA;"1";"0.5";"2.3629078131263";"0.5";NA;NA;NA;NA;NA;NA;NA;NA;"2.51661147842358";"2.51661147842358";"0";"0.547722557505166";"0.894427190999916";"0.707106781186548";"0";"0";1
"26";"Fantasy_sports";"0.5";"2";"0";"1";"NaN";"1";"0";"0";"0";"1";"0";"1";"0";"0";NA;NA;"NaN";"1";"0";"0";"1";"NaN";"1";"1";"0";"NaN";"NaN";"0";"1";"1";"0";"1";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"1";"1";"0";"0";"1";"0";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"0";"0";0
"27";"Gambling";"0.0127491974767006";"1053";"566";"14123";"0.0973332967906378";"110";"5";"0.391139365178042";"3.9974317163432";"15.1272727272727";"398.288698955366";"26.8243114909782";"4982.60032576446";"59.2672020048579";"41.9254175405674";"29.9951400011136";"-0.107362975883835";"231";"172";"239";"341";"39.5318021201413";"12.4271523178808";"15.0818181818182";"0.0454545454545455";"14.6572438162544";"24.8745583038869";"12.3112582781457";"0.115894039735099";"37.4155844155844";"14.2034632034632";"23.2121212121212";"33.953488372093";"14.093023255814";"19.8604651162791";"35.7154811715481";"16.7364016736402";"18.979079497908";"14.0381231671554";"11.6774193548387";"2.36070381231672";"0";"7812";"6311";"75.3684627780438";"24.0896648239905";"30.0144099392831";"0.392273159749534";"41.1017624517221";"59.5425049880087";"24.0221894738135";"0.979768276572737";"70.803220999444";"35.7368058491788";"59.2272192881899";"84.8255736259795";"44.7761496420961";"59.8039023136964";"59.2963166030376";"40.3423580647504";"46.6342327194733";"30.8996718238249";"24.2984214041252";"20.0983342469766";"0";"0";1
"28";"Glenn_Beck";"0.0233065183068942";"283";"186";"1860";"0.157779866015945";"16";"0";"0.679448971379709";"0";"13.4375";"134.632508833922";"13.1448763250883";"968.618823467604";"35.0339784443714";"0";"37.7800101464606";"-0.254611757675842";"95";"58";"51";"66";"17.1129032258065";"3.79411764705882";"13";"0.4375";"7.24193548387097";"9.87096774193548";"3.54411764705882";"0.25";"13.4105263157895";"4.22105263157895";"9.18947368421053";"11.3448275862069";"6.70689655172414";"4.63793103448276";"14.1960784313725";"6.11764705882353";"8.07843137254902";"15.1515151515152";"10.5151515151515";"4.63636363636364";"0";"1212";"648";"41.1748170892905";"3.47081143908079";"37.9086621587556";"1.50416089564913";"16.9505023290351";"31.0536504557191";"3.58035195272135";"0.72017825322479";"33.3385262845619";"5.50082962286178";"33.2892848190315";"17.6948319585106";"12.8786626480837";"7.8331241686044";"28.0884457440017";"10.2716056365566";"23.8912897410373";"52.9798923901229";"29.820097726839";"26.7113553287081";"0";"0";1
"29";"Golda_Meir";"0.0206446231443951";"679";"339";"9504";"0.0795350711505646";"67";"4";"0.414331366764995";"21.8041773395304";"20.2835820895522";"532.377025036819";"27.9941089837997";"4213.81342047809";"57.2770781557413";"102.083998380989";"45.896393853901";"-0.164576953696851";"149";"89";"125";"272";"38.2684365781711";"16.5822222222222";"10.3432835820896";"9.94029850746269";"18.2861356932153";"19.9823008849558";"8.94222222222222";"7.64";"45.2214765100671";"18.3422818791946";"26.8791946308725";"34.5955056179775";"14.685393258427";"19.9101123595506";"29.8";"16.568";"13.232";"16.7463235294118";"10.3823529411765";"6.36397058823529";"0";"5355";"4149";"66.6458131843562";"45.4661731051273";"14.9418592802802";"45.627570279454";"32.9173811049715";"56.2708973359938";"12.5801446606364";"45.0997822294394";"79.2680916034556";"37.6613235927502";"71.3590950236215";"75.6468648483807";"33.2694220465204";"56.0027678799406";"46.6017790052227";"21.7008012339072";"44.8700877444378";"37.8760600827633";"14.5171021797689";"36.6125100568554";"0";"0";1
"30";"Graeco-Armenian";"0.0751412429378531";"60";"34";"266";"0.186614173228346";"6";"1";"1.03533467394427";"1.66666666666667";"3";"3.01666666666667";"8.86666666666667";"10.2783162682773";"18.9024854133593";"4.08248290463863";"2.44948974278318";"0.0965130733372661";"26";"7";"2";"22";"10.5";"6.875";"0.333333333333333";"2.66666666666667";"5.26470588235294";"5.23529411764706";"5.125";"1.75";"10.5384615384615";"6.73076923076923";"3.80769230769231";"12";"1";"11";"2";"0.5";"1.5";"5.68181818181818";"3.68181818181818";"2";"0";"167";"99";"23.8787974926915";"9.36571762689153";"0.516397779494322";"1.96638416050035";"21.7496901037197";"10.4303136985552";"9.89191589127202";"1.61245154965971";"25.1829001812433";"24.80089948741";"4.34528922645415";"21.7255609824004";"1";"21.6871697861508";"0";"0.707106781186548";"0.707106781186548";"8.23688778279274";"8.66512640325665";"1.71824938596845";"0";"0";1
"31";"Halliburton";"0.0138939491880668";"715";"346";"7093";"0.0700267413057905";"68";"6";"0.418764564649389";"48.4013699187001";"14.5882352941176";"423.925874125874";"19.8405594405594";"2527.06110496832";"45.1841210515906";"243.514373093697";"36.3856767350313";"-0.126992221304671";"172";"95";"139";"267";"28.1878612716763";"11.3715415019763";"7.42647058823529";"7.16176470588235";"12.228323699422";"15.9595375722543";"7.53754940711462";"3.83399209486166";"27.1279069767442";"12.2732558139535";"14.8546511627907";"23.7789473684211";"10.2105263157895";"13.5684210526316";"24.4964028776978";"11.4460431654676";"13.0503597122302";"12.3595505617978";"7.40074906367041";"4.95880149812734";"0";"4140";"2953";"57.5596675675342";"25.6752517413057";"12.2636657572315";"35.6276809597632";"18.4273711374397";"56.1815234346463";"11.9948555905201";"23.3926989413757";"62.1656524091341";"20.0353717876914";"60.2146922231337";"53.4029601035031";"13.6092074095367";"53.6534690103269";"43.7168713660917";"16.7198453038188";"41.3320459841028";"28.942221619607";"12.2744492625923";"27.088447917669";"0";"0";1
"32";"Harvey_Milk";"0.0106022808267997";"184";"79";"357";"0.178024127812194";"34";"2";"0.0827435874466243";"7.23529411764706";"3.61764705882353";"14.195652173913";"3.8804347826087";"57.2853063166369";"5.11793672417541";"20.2050981018359";"5.53782971318763";"-0.147386228071315";"35";"18";"34";"86";"5.27848101265823";"2.39655172413793";"2.20588235294118";"1.41176470588235";"2.40506329113924";"2.87341772151899";"1.24137931034483";"1.1551724137931";"5.8";"2.68571428571429";"3.11428571428571";"3.5";"1.55555555555556";"1.94444444444444";"4.82352941176471";"1.91176470588235";"2.91176470588235";"2.97674418604651";"1.75581395348837";"1.22093023255814";"0";"306";"51";"6.38495167714734";"2.04287083148196";"5.12734447049085";"2.6981210865164";"3.32249129319834";"5.47808475001983";"1.26088725135004";"1.71476277463116";"6.99075019116648";"3.42801115870437";"6.00378032170236";"3.32990019281624";"1.8541597818775";"2.36325354548797";"6.50627011444645";"3.26939570969856";"5.75440620141104";"3.83168445276409";"3.49094980000514";"1.98465384618902";"0";"0";1
"33";"Hentai";"0.0235920852359209";"73";"31";"124";"0.229591836734694";"13";"0";"0.095775462962963";"2.53846153846154";"3.46153846153846";"12.4383561643836";"3.3972602739726";"32.3855118647483";"3.4064470168401";"9.15255323771628";"4.53900474802176";"0.0588329337315246";"20";"9";"8";"24";"4.2258064516129";"1.82352941176471";"1.69230769230769";"1.76923076923077";"1.96774193548387";"2.25806451612903";"1.11764705882353";"0.705882352941177";"4.1";"1.6";"2.5";"4.55555555555556";"2.77777777777778";"1.77777777777778";"1.75";"1";"0.75";"2.91666666666667";"1.54166666666667";"1.375";"0";"115";"9";"3.92181656395226";"1.28623938856882";"2.17503315624595";"4.34269206356775";"2.41500684564581";"2.19039938421412";"1.4950900031928";"0.77174363314129";"3.93232220128728";"1.87504385913616";"2.54434357163617";"4.33333333333333";"3.34580998331412";"1.56347191994114";"1.38873014965883";"1.4142135623731";"0.462910049886276";"3.56207885891111";"1.97768346407052";"3.22776676060548";"0";"0";1
"34";"Hip_hop_culture";"0.00566811006598695";"979";"601";"5427";"0.108396482796405";"78";"4";"0.239975786317387";"0";"4.25641025641026";"450.668028600613";"11.0868232890705";"4304.82637357371";"31.5233808125524";"0";"5.68076247268465";"-0.0667689447013356";"275";"185";"189";"268";"15.5241264559068";"4.03418803418803";"3.5";"0.756410256410256";"6.78369384359401";"8.74043261231281";"3.74786324786325";"0.286324786324786";"14.5927272727273";"5.97818181818182";"8.61454545454546";"14.3243243243243";"6.09189189189189";"8.23243243243243";"12.6243386243386";"6.87301587301587";"5.75132275132275";"5.82462686567164";"4.33208955223881";"1.49253731343284";"0";"3609";"1818";"39.2684330424662";"6.87151440965439";"5.39058823862865";"2.7876625102516";"21.7356803512745";"24.4801793119631";"6.75129106445668";"1.63362762725574";"40.779735264323";"22.8525796824342";"23.724324717008";"45.9274321585352";"23.2312848750294";"29.881196410827";"21.2453158845346";"14.171621399479";"14.5987671020739";"9.55817148738956";"8.07721260136693";"5.60663901357712";"0";"0";1
"35";"Hydraulic_fracturing";"0.0174089566929134";"128";"54";"283";"0.146639511201629";"5";"2";"0.240374480748962";"23.6";"2.4";"104.171875";"4.421875";"370.718744648941";"8.77506253202477";"52.771204268995";"2.19089023002066";"-0.0808275480121022";"29";"20";"22";"48";"6.31481481481481";"3.10344827586207";"0.8";"1.6";"2.66666666666667";"3.64814814814815";"2.20689655172414";"0.896551724137931";"8.13793103448276";"3.96551724137931";"4.17241379310345";"4.35";"1.35";"3";"2.18181818181818";"1";"1.18181818181818";"3.4375";"2.35416666666667";"1.08333333333333";"0";"260";"23";"10.0090978879766";"8.3994353510564";"0.836660026534076";"2.50998007960223";"4.66217213931487";"5.98790418309611";"7.92012453537047";"1.34672644264259";"13.0184598000878";"5.93706732932232";"7.76470478473513";"4.39227791278716";"1.53125335660212";"3.4027852368936";"1.50036070699091";"1.15470053837925";"1.13960576459638";"9.18580368621615";"8.70433881374095";"1.47075510108783";"0";"0";1
"36";"Jim_Thorpe";"0.0404773622047244";"128";"41";"658";"0.124035182193502";"30";"0";"0.332196664393329";"0.0333333333333333";"12.7666666666667";"39.234375";"10.28125";"217.257333665461";"17.632261725125";"0.182574185835055";"25.5163008525022";"-0.31636265669469";"13";"12";"17";"77";"14.5365853658537";"6.16666666666667";"3.16666666666667";"9.6";"8.82926829268293";"5.70731707317073";"3.60416666666667";"2.5625";"10.9230769230769";"5";"5.92307692307692";"8.83333333333333";"5.66666666666667";"3.16666666666667";"18.2941176470588";"11.5294117647059";"6.76470588235294";"9.2987012987013";"3.90909090909091";"5.38961038961039";"0";"395";"263";"16.5319350969202";"12.6126132971877";"3.01814436405863";"26.4048062500646";"14.0230211420799";"7.7918030725854";"2.84148285630849";"12.7861398529981";"13.444091257634";"5.8878405775519";"9.45569967851435";"7.40802186003712";"5.44949260913066";"6.61724102537295";"22.2928371508719";"20.7398096877082";"7.25025354526228";"18.8868270266153";"3.36069313880422";"19.4531527982889";"0";"0";1
"37";"Joe_Arpaio";"0.01120022552245";"804";"442";"7231";"0.12922730140278";"58";"5";"0.591029281539184";"153.33628938699";"9.60344827586207";"504.745024875622";"17.9875621890547";"3940.26269014203";"52.3165224862891";"1165.90498679561";"23.8385944298739";"-0.0830670419199303";"225";"137";"146";"246";"24.3438914027149";"10.3534136546185";"5.44827586206897";"4.1551724137931";"11.710407239819";"12.6334841628959";"5.39759036144578";"4.95582329317269";"25.3822222222222";"13.2711111111111";"12.1111111111111";"14.8759124087591";"8.02919708029197";"6.84671532846715";"24.0890410958904";"8.8972602739726";"15.1917808219178";"10.7560975609756";"5.95528455284553";"4.80081300813008";"0";"4499";"2732";"65.5778384754206";"28.3135454017919";"9.92988120950325";"17.7000364001389";"29.5247669632272";"55.5586883921884";"9.10016805813818";"26.5473188349311";"80.8601396396252";"33.2721772323029";"68.8062828780342";"30.9241113942128";"20.30572999609";"22.552843341984";"49.0049851416092";"23.4810942152529";"43.0978541858814";"27.8839699288771";"10.6054487593919";"25.0544908058496";"0";"0";1
"38";"Kid_Rock";"0.00826502491185406";"1766";"1015";"25762";"0.0956152850468715";"106";"5";"0.670868396343763";"188.200729095491";"13.9245283018868";"1540.58720271801";"29.1755379388448";"11530.5924227721";"88.579471154723";"784.424065318521";"40.2474957785208";"-0.0456662986143545";"437";"313";"388";"518";"42.0985221674877";"11.5603773584906";"8.26415094339623";"5.66037735849057";"19.3428571428571";"22.7556650246305";"7.96037735849057";"3.6";"40.0160183066362";"16.0045766590389";"24.0114416475973";"40.405750798722";"19.6900958466454";"20.7156549520767";"26.5025773195876";"17.0257731958763";"9.47680412371134";"19.1814671814672";"9.6042471042471";"9.57722007722008";"0";"14998";"10764";"112.274337107648";"29.5592247099411";"17.7706563304537";"37.0487161380161";"45.3671488087992";"100.887088080424";"17.1465477037218";"24.6677429557931";"94.8258288454145";"45.2153357226366";"78.3911174813901";"88.1484301394703";"47.8990303986606";"70.0795265580363";"49.0571832505942";"34.2683490624022";"34.3815342856816";"110.866753471496";"21.5950004358131";"109.376149112035";"0";"0";1
"39";"Kosher";"0.214285714285714";"7";"0";"9";"0.666666666666667";"2";"1";"0.333333333333333";"0";"3";"0.142857142857143";"2.57142857142857";"0.377964473009227";"1.81265393434993";"0";"1.4142135623731";"0.78334945180064";"0";"0";"0";"6";"NaN";"1.66666666666667";"2";"1";"NaN";"NaN";"0.666666666666667";"1";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"2.83333333333333";"1.5";"1.33333333333333";"0";"6";"3";NA;"0.577350269189626";"2.82842712474619";"1.4142135623731";NA;NA;"0.577350269189626";"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;"1.83484785926972";"1.6431676725155";"1.211060141639";"0";"0";0
"40";"Kosovo_War";"0.0436664044059795";"124";"47";"666";"0.297422339722406";"26";"0";"0.603476766474982";"251.261224610233";"10.2307692307692";"115.717741935484";"10.741935483871";"465.801486653558";"21.2254146512561";"952.25889936557";"31.5965918317881";"-0.0852486074079958";"19";"20";"18";"48";"15.2553191489362";"5.375";"4.11538461538461";"6.11538461538461";"8.76595744680851";"6.48936170212766";"1.8125";"3.5625";"11.2105263157895";"7.42105263157895";"3.78947368421053";"15.15";"7.15";"8";"5.66666666666667";"3.94444444444444";"1.72222222222222";"11.1875";"4.625";"6.5625";"0";"611";"55";"18.7018577141723";"8.83449982153909";"13.4412110260257";"18.2435236137692";"9.4941921971493";"10.9938171169576";"3.33541601603158";"7.16594770087062";"11.5305340888559";"8.65586371243143";"3.70553560933461";"21.1418143920874";"9.16673046229794";"13.3219249438858";"5.87116583271961";"5.50371235378473";"1.12749360533236";"26.5038385417435";"11.6045203958208";"15.6530280531929";"0";"0";1
"41";"L._Ron_Hubbard";"0.0177574835109082";"1972";"988";"69020";"0.130252690773292";"188";"9";"1.27157327674414";"275.688377575378";"37.1223404255319";"1213.80020283976";"70";"12850.3663783603";"199.918098400284";"2590.55732770369";"82.8251875382712";"-0.0466799711822422";"448";"372";"354";"645";"92.7621457489878";"50.9384858044164";"15.0478723404255";"22.0744680851064";"47.4757085020243";"45.2864372469636";"23.2712933753943";"27.6671924290221";"83.9151785714286";"40.9464285714286";"42.96875";"95.5672043010753";"43.7903225806452";"51.7768817204301";"71.6638418079096";"38.2853107344633";"33.3785310734463";"50.6403100775194";"25.6418604651163";"24.9984496124031";"0";"37104";"31916";"210.210896909712";"223.580947595893";"44.2424391044249";"70.2029509201527";"130.98801702777";"137.750695981631";"61.5546782652141";"215.741957128702";"206.513492941402";"111.743361230825";"140.662777302115";"321.04273052743";"141.927543538913";"280.442836573513";"147.109804600378";"89.9248377303958";"124.733407235414";"136.507414263739";"78.958970690061";"93.0779660369076";"0";"0";1
"42";"Libyan_civil_war";"0.333333333333333";"3";"0";"2";"0";"1";"2";"0.25";"0";"1";"0.333333333333333";"1.33333333333333";"0.577350269189626";"0.577350269189626";NA;NA;"NaN";"0";"0";"0";"3";"NaN";"NaN";"0";"1";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"1.33333333333333";"0.666666666666667";"0.666666666666667";"0";"2";"0";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"0.577350269189626";"0.577350269189626";"0.577350269189626";"0";"0";0
"43";"Life_extension";"0.0088961329816354";"284";"135";"715";"0.104669887278583";"29";"2";"0.386457565957872";"8.06896551724138";"2.44827586206897";"79.0739436619718";"5.03521126760563";"694.443288350339";"14.7393907329246";"43.4527091334301";"2.2294491135152";"-0.0490850048904817";"43";"43";"74";"103";"8.33333333333333";"1.8659793814433";"2.03448275862069";"0.413793103448276";"3.4962962962963";"4.83703703703704";"1.47422680412371";"0.391752577319588";"6.51162790697674";"2.97674418604651";"3.53488372093023";"5.51162790697674";"2.67441860465116";"2.83720930232558";"8.24324324324324";"3.5";"4.74324324324324";"2.45631067961165";"1.66990291262136";"0.786407766990291";"0";"596";"119";"20.8333830845177";"1.69944148901057";"2.22779132487586";"1.05279360951539";"10.17816955223";"12.3603889516443";"1.78005608236297";"0.70054593340551";"9.83766351718221";"4.76838982553222";"8.32194127194949";"8.3134202835314";"5.38835132587642";"4.92771671533359";"26.5695318403241";"12.7518464953549";"14.9208512838884";"3.41213721487283";"1.92704360337413";"3.03783490185353";"0";"0";1
"44";"Linda_Ronstadt";"0.01188484519283";"526";"272";"3282";"0.110736785013976";"43";"2";"1.14839365079365";"28.0174212094751";"4.16279069767442";"313.281368821293";"12.4790874524715";"3432.65514111948";"56.8400139064019";"138.320030229458";"5.01393407253435";"0.0922497600198848";"97";"84";"100";"208";"20.1727941176471";"4.43023255813953";"3.04651162790698";"1.11627906976744";"9.41176470588235";"10.7610294117647";"2.92441860465116";"1.50581395348837";"27.0927835051546";"12.340206185567";"14.7525773195876";"15.5833333333333";"7.11904761904762";"8.46428571428571";"12.01";"6.25";"5.76";"6.25480769230769";"3.76923076923077";"2.48557692307692";"0";"2671";"611";"78.0308596035356";"8.07282742511314";"4.58752702533673";"3.00166066993067";"33.9527500178511";"47.5447921225553";"4.13515624902643";"6.07891292704057";"124.729547628244";"54.1800406434299";"72.5153763763008";"32.2334139037048";"12.7406046289396";"27.696916634346";"20.4561590833774";"8.43199174860156";"18.8031374987788";"14.214284030307";"8.23944884563413";"8.79667172753292";"0";"0";1
"45";"Margaret_Thatcher";"0.0520833333333333";"33";"6";"55";"0.185185185185185";"9";"0";"0.2685546875";"10.2777777777778";"5.77777777777778";"5.09090909090909";"3.33333333333333";"13.2267938101019";"3.99739498507049";"23.332142826772";"6.75976659689108";"-0.257870087395501";"4";"1";"4";"18";"2.33333333333333";"2.25";"3.66666666666667";"2.11111111111111";"1";"1.33333333333333";"0.916666666666667";"1.33333333333333";"2.75";"1.25";"1.5";"2";"1";"1";"1.5";"0.5";"1";"4.11111111111111";"2.33333333333333";"1.77777777777778";"0";"55";"0";"1.86189867250253";"1.86474468152418";"6.76387462923434";"2.02758751009941";"1.09544511501033";"0.816496580927726";"1.44337567297406";"0.984731927834662";"2.87228132326901";"2.5";"0.577350269189626";NA;NA;NA;"0.577350269189626";"0.577350269189626";"0";"5.09773754763573";"4.88695743189732";"1.66470472759146";"0";"0";1
"46";"Marital_rape";"0.0164393526095654";"235";"105";"904";"0.152738208293764";"15";"6";"0.24743407115202";"18.0037037037037";"3.26666666666667";"68.0340425531915";"7.6936170212766";"317.475081855475";"15.6232267951831";"38.313558659956";"2.84018778721877";"-0.27800042788411";"50";"29";"41";"92";"9.55238095238095";"7.48837209302326";"1.6";"1.66666666666667";"5.1047619047619";"4.44761904761905";"3.11627906976744";"4.37209302325581";"11.16";"5.14";"6.02";"6.03448275862069";"4.10344827586207";"1.93103448275862";"8.80487804878049";"4";"4.80487804878049";"6.95652173913043";"3.43478260869565";"3.52173913043478";"0";"672";"232";"15.2290088522763";"19.200946169117";"1.24211800681624";"2.55417492036264";"9.73487368011345";"8.36657837467825";"4.29615040992902";"18.928376774896";"16.0971033013359";"9.81254923294551";"10.2050207731093";"8.42395715725051";"8.39364056714626";"2.49185866491487";"20.4122751208619";"7.16937933157397";"18.8709028827387";"16.3565445741488";"5.91199999224168";"14.1036027357906";"0";"0";1
"47";"Mental_disorder";"0.0184489269595653";"330";"152";"2003";"0.092349661608181";"46";"1";"0.201005164401659";"9.68488943920529";"9.58695652173913";"91.5636363636363";"12.1393939393939";"482.110450151567";"22.9610207481224";"37.8873525854342";"20.6952233747645";"-0.10302012668374";"53";"48";"65";"132";"17.7697368421053";"5.83838383838384";"5.02173913043478";"4.56521739130435";"7.86184210526316";"9.9078947368421";"4.6969696969697";"1.14141414141414";"25";"10.5660377358491";"14.4339622641509";"12.9166666666667";"6.04166666666667";"6.875";"12.4923076923077";"6.10769230769231";"6.38461538461539";"7.3030303030303";"4.87878787878788";"2.42424242424242";"0";"1243";"760";"28.2684553547273";"7.58046236098213";"7.60552176728573";"20.2952125432062";"11.7625791998123";"26.4796198686121";"6.9052694245484";"3.65895630543795";"35.1600735100308";"16.5221406626221";"32.591002435761";"21.2731309235566";"7.11593457127699";"21.1847245247959";"22.7267209723234";"8.27670503001322";"21.2262310506454";"13.603400671565";"7.15800976969563";"12.3053524084026";"0";"0";1
"48";"Michael_Moore";"0.0153936740747288";"2149";"1043";"71058";"0.0931482344619826";"215";"6";"0.723537052353062";"764.491899899085";"44.6232558139535";"1931.10516519311";"66.1312238250349";"15334.9212071717";"160.758440115536";"4652.37106463924";"103.736106686494";"-0.0237002364618008";"356";"404";"462";"732";"97.2080536912752";"35.7231884057971";"26.5767441860465";"18.046511627907";"43.8859060402685";"53.3221476510067";"22.0275362318841";"13.695652173913";"105.162921348315";"44.8230337078652";"60.3398876404494";"78.3836633663366";"35.6980198019802";"42.6856435643564";"71.1103896103896";"34.030303030303";"37.0800865800866";"46.0245901639344";"28.129781420765";"17.8948087431694";"0";"37756";"33302";"211.426236785085";"74.2059282053716";"56.3488169908298";"91.4790598295977";"93.745824847881";"193.657061192464";"51.5071609548124";"56.7831421731861";"241.980714809281";"103.189199280911";"223.300844713057";"210.175806901969";"79.5211967998845";"193.791176376842";"132.96954922013";"71.2531093169037";"119.368639504572";"96.405532799097";"65.6124953771015";"73.4978237509996";"0";"0";1
